userid,dt,campaign_id
2228,2013-05-24,FB
2229,2013-05-24,FB
2230,2013-05-24,TW
2231,2013-05-24,FB
2232,2013-05-24,FB
2233,2013-05-24,FB
2234,2013-05-24,FB
2235,2013-05-24,TW
2236,2013-05-24,TW
2237,2013-05-24,TW
2238,2013-05-24,FB
2239,2013-05-25,PI
2240,2013-05-25,RE
2241,2013-05-25,FB
2242,2013-05-25,FB
2243,2013-05-25,FB
2244,2013-05-25,TW
2245,2013-05-25,TW
2246,2013-05-25,FB
2247,2013-05-25,TW
2248,2013-05-25,RE
2249,2013-05-25,PI
2250,2013-05-25,FB
2251,2013-05-25,TW
2252,2013-05-25,TW
2253,2013-05-25,TW
2254,2013-05-25,TW
2255,2013-05-25,RE
2256,2013-05-25,TW
2257,2013-05-25,FB
2258,2013-05-25,RE
2259,2013-05-25,FB
2260,2013-05-26,TW
2261,2013-05-26,TW
2262,2013-05-26,RE
2263,2013-05-26,RE
2264,2013-05-26,TW
2265,2013-05-26,RE
2266,2013-05-26,TW
2267,2013-05-26,TW
2268,2013-05-26,TW
2269,2013-05-26,RE
2270,2013-05-26,TW
2271,2013-05-26,FB
2272,2013-05-26,TW
2273,2013-05-26,RE
2274,2013-05-26,PI
2275,2013-05-26,FB
2276,2013-05-26,FB
2277,2013-05-26,FB
2278,2013-05-26,FB
2279,2013-05-26,TW
2280,2013-05-26,RE
2281,2013-05-26,FB
2282,2013-05-26,TW
2283,2013-05-26,FB
2284,2013-05-26,TW
2285,2013-05-26,FB
2286,2013-05-26,FB
2287,2013-05-26,FB
2288,2013-05-27,RE
2289,2013-05-27,RE
2290,2013-05-27,TW
2291,2013-05-27,TW
2292,2013-05-27,FB
2293,2013-05-27,FB
2294,2013-05-27,TW
2295,2013-05-27,FB
2296,2013-05-27,FB
2297,2013-05-27,FB
2298,2013-05-27,TW
2299,2013-05-27,TW
2300,2013-05-27,TW
2301,2013-05-27,RE
2302,2013-05-27,TW
2303,2013-05-27,TW
2304,2013-05-27,FB
2305,2013-05-27,FB
2306,2013-05-27,RE
2307,2013-05-27,FB
2308,2013-05-27,PI
2309,2013-05-27,TW
2310,2013-05-27,TW
2311,2013-05-27,FB
2312,2013-05-27,RE
2313,2013-05-27,FB
2314,2013-05-27,FB
2315,2013-05-27,FB
2316,2013-05-27,PI
2317,2013-05-27,TW
2318,2013-05-28,TW
2319,2013-05-28,FB
2320,2013-05-28,FB
2321,2013-05-28,TW
2322,2013-05-28,FB
2323,2013-05-28,PI
2324,2013-05-28,RE
2325,2013-05-28,FB
2326,2013-05-28,RE
2327,2013-05-28,TW
2328,2013-05-28,TW
2329,2013-05-28,FB
2330,2013-05-28,TW
2331,2013-05-28,TW
2332,2013-05-28,TW
2333,2013-05-28,RE
2334,2013-05-28,TW
2335,2013-05-28,PI
2336,2013-05-28,FB
2337,2013-05-28,FB
2338,2013-05-28,PI
2339,2013-05-29,PI
2340,2013-05-29,FB
2341,2013-05-29,TW
2342,2013-05-29,TW
2343,2013-05-29,FB
2344,2013-05-29,FB
2345,2013-05-29,FB
2346,2013-05-29,RE
2347,2013-05-29,TW
2348,2013-05-29,TW
2349,2013-05-29,TW
2350,2013-05-29,RE
2351,2013-05-30,FB
2352,2013-05-30,TW
2353,2013-05-30,FB
2354,2013-05-30,TW
2355,2013-05-30,FB
2356,2013-05-30,FB
2357,2013-05-30,RE
2358,2013-05-30,RE
2359,2013-05-30,TW
2360,2013-05-30,PI
2361,2013-05-30,PI
2362,2013-05-30,FB
2363,2013-05-30,FB
2364,2013-05-30,FB
2365,2013-05-30,RE
2366,2013-05-30,FB
2367,2013-05-30,TW
2368,2013-05-30,FB
2369,2013-05-30,FB
2370,2013-05-30,TW
2371,2013-05-30,PI
2372,2013-05-30,FB
2373,2013-05-30,TW
2374,2013-05-31,FB
2375,2013-05-31,FB
2376,2013-05-31,FB
2377,2013-05-31,TW
2378,2013-05-31,FB
2379,2013-05-31,TW
2380,2013-05-31,RE
2381,2013-05-31,TW
2382,2013-05-31,FB
2383,2013-05-31,PI
2384,2013-05-31,FB
2385,2013-05-31,FB
2386,2013-05-31,TW
2387,2013-05-31,FB
2388,2013-05-31,FB
2389,2013-06-01,TW
2390,2013-06-01,FB
2391,2013-06-01,FB
2392,2013-06-01,TW
2393,2013-06-01,TW
2394,2013-06-01,FB
2395,2013-06-01,TW
2396,2013-06-01,FB
2397,2013-06-01,RE
2398,2013-06-01,PI
2399,2013-06-01,PI
2400,2013-06-01,FB
2401,2013-06-01,TW
2402,2013-06-01,TW
2403,2013-06-02,FB
2404,2013-06-02,TW
2405,2013-06-02,RE
2406,2013-06-02,RE
2407,2013-06-02,TW
2408,2013-06-02,RE
2409,2013-06-03,PI
2410,2013-06-03,RE
2411,2013-06-03,PI
2412,2013-06-03,FB
2413,2013-06-03,FB
2414,2013-06-03,RE
2415,2013-06-03,FB
2416,2013-06-04,RE
2417,2013-06-04,FB
2418,2013-06-05,FB
2419,2013-06-05,FB
2420,2013-06-05,TW
2421,2013-06-05,FB
2422,2013-06-05,TW
2423,2013-06-05,TW
2424,2013-06-06,TW
2425,2013-06-06,RE
2426,2013-06-06,FB
2427,2013-06-06,PI
2428,2013-06-06,FB
2429,2013-06-06,RE
2430,2013-06-06,TW
2431,2013-06-06,FB
2432,2013-06-07,FB
2433,2013-06-07,TW
2434,2013-06-07,FB
2435,2013-06-07,TW
2436,2013-06-07,TW
2437,2013-06-07,RE
2438,2013-06-07,FB
2439,2013-06-07,FB
2440,2013-06-07,FB
2441,2013-06-07,FB
2442,2013-06-07,FB
2443,2013-06-07,TW
2444,2013-06-07,TW
2445,2013-06-07,FB
2446,2013-06-07,RE
2447,2013-06-07,PI
2448,2013-06-07,TW
2449,2013-06-07,RE
2450,2013-06-07,FB
2451,2013-06-07,FB
2452,2013-06-07,FB
2453,2013-06-07,FB
2454,2013-06-08,PI
2455,2013-06-08,TW
2456,2013-06-08,FB
2457,2013-06-08,TW
2458,2013-06-08,FB
2459,2013-06-08,FB
2460,2013-06-08,RE
2461,2013-06-08,FB
2462,2013-06-08,PI
2463,2013-06-08,TW
2464,2013-06-08,FB
2465,2013-06-08,TW
2466,2013-06-08,RE
2467,2013-06-08,FB
2468,2013-06-08,TW
2469,2013-06-08,TW
2470,2013-06-08,RE
2471,2013-06-08,FB
2472,2013-06-08,FB
2473,2013-06-08,FB
2474,2013-06-08,FB
2475,2013-06-08,RE
2476,2013-06-08,RE
2477,2013-06-08,TW
2478,2013-06-08,TW
2479,2013-06-08,FB
2480,2013-06-08,TW
2481,2013-06-08,FB
2482,2013-06-08,RE
2483,2013-06-09,FB
2484,2013-06-09,TW
2485,2013-06-09,TW
2486,2013-06-09,TW
2487,2013-06-09,FB
2488,2013-06-09,RE
2489,2013-06-09,FB
2490,2013-06-09,PI
2491,2013-06-09,FB
2492,2013-06-09,RE
2493,2013-06-09,FB
2494,2013-06-09,RE
2495,2013-06-09,TW
2496,2013-06-09,TW
2497,2013-06-09,FB
2498,2013-06-09,TW
2499,2013-06-09,TW
2500,2013-06-09,TW
2501,2013-06-09,FB
2502,2013-06-09,FB
2503,2013-06-09,FB
2504,2013-06-09,TW
2505,2013-06-09,TW
2506,2013-06-09,FB
2507,2013-06-09,FB
2508,2013-06-09,RE
2509,2013-06-10,RE
2510,2013-06-10,FB
2511,2013-06-10,PI
2512,2013-06-10,TW
2513,2013-06-10,FB
2514,2013-06-10,PI
2515,2013-06-10,PI
2516,2013-06-10,TW
2517,2013-06-10,PI
2518,2013-06-10,TW
2519,2013-06-10,TW
2520,2013-06-11,FB
2521,2013-06-11,FB
2522,2013-06-11,TW
2523,2013-06-11,TW
2524,2013-06-11,FB
2525,2013-06-11,FB
2526,2013-06-11,FB
2527,2013-06-11,FB
2528,2013-06-11,RE
2529,2013-06-11,FB
2530,2013-06-11,TW
2531,2013-06-11,PI
2532,2013-06-11,PI
2533,2013-06-12,TW
2534,2013-06-12,RE
2535,2013-06-12,FB
2536,2013-06-12,TW
2537,2013-06-12,FB
2538,2013-06-12,TW
2539,2013-06-12,TW
2540,2013-06-12,FB
2541,2013-06-12,FB
2542,2013-06-12,RE
2543,2013-06-12,TW
2544,2013-06-12,FB
2545,2013-06-12,FB
2546,2013-06-12,TW
2547,2013-06-12,RE
2548,2013-06-12,TW
2549,2013-06-12,TW
2550,2013-06-12,FB
2551,2013-06-12,FB
2552,2013-06-13,FB
2553,2013-06-13,FB
2554,2013-06-13,TW
2555,2013-06-13,FB
2556,2013-06-13,FB
2557,2013-06-13,TW
2558,2013-06-13,RE
2559,2013-06-13,PI
2560,2013-06-13,TW
2561,2013-06-13,PI
2562,2013-06-13,FB
2563,2013-06-13,RE
2564,2013-06-13,FB
2565,2013-06-13,FB
2566,2013-06-13,TW
2567,2013-06-13,FB
2568,2013-06-13,TW
2569,2013-06-13,TW
2570,2013-06-13,TW
2571,2013-06-13,RE
2572,2013-06-13,FB
2573,2013-06-13,FB
2574,2013-06-13,FB
2575,2013-06-13,RE
2576,2013-06-13,FB
2577,2013-06-14,FB
2578,2013-06-14,TW
2579,2013-06-14,TW
2580,2013-06-14,TW
2581,2013-06-14,FB
2582,2013-06-14,FB
2583,2013-06-14,TW
2584,2013-06-14,TW
2585,2013-06-14,TW
2586,2013-06-14,TW
2587,2013-06-14,TW
2588,2013-06-14,TW
2589,2013-06-15,FB
2590,2013-06-15,TW
2591,2013-06-15,TW
2592,2013-06-15,PI
2593,2013-06-15,FB
2594,2013-06-15,FB
2595,2013-06-15,FB
2596,2013-06-15,FB
2597,2013-06-15,PI
2598,2013-06-15,PI
2599,2013-06-15,TW
2600,2013-06-15,FB
2601,2013-06-15,TW
2602,2013-06-15,TW
2603,2013-06-15,PI
2604,2013-06-15,FB
2605,2013-06-15,TW
2606,2013-06-15,TW
2607,2013-06-15,FB
2608,2013-06-16,FB
2609,2013-06-16,RE
2610,2013-06-16,RE
2611,2013-06-17,TW
2612,2013-06-17,TW
2613,2013-06-17,PI
2614,2013-06-17,RE
2615,2013-06-17,RE
2616,2013-06-17,FB
2617,2013-06-17,FB
2618,2013-06-17,TW
2619,2013-06-17,TW
2620,2013-06-17,PI
2621,2013-06-17,FB
2622,2013-06-17,PI
2623,2013-06-17,FB
2624,2013-06-17,FB
2625,2013-06-17,TW
2626,2013-06-17,RE
2627,2013-06-17,FB
2628,2013-06-17,PI
2629,2013-06-17,FB
2630,2013-06-18,RE
2631,2013-06-18,FB
2632,2013-06-18,RE
2633,2013-06-18,FB
2634,2013-06-18,FB
2635,2013-06-18,FB
2636,2013-06-18,PI
2637,2013-06-18,TW
2638,2013-06-18,TW
2639,2013-06-18,RE
2640,2013-06-18,FB
2641,2013-06-19,RE
2642,2013-06-20,PI
2643,2013-06-20,PI
2644,2013-06-20,FB
2645,2013-06-20,FB
2646,2013-06-20,TW
2647,2013-06-20,TW
2648,2013-06-20,RE
2649,2013-06-20,FB
2650,2013-06-20,RE
2651,2013-06-20,TW
2652,2013-06-21,RE
2653,2013-06-21,PI
2654,2013-06-21,FB
2655,2013-06-21,FB
2656,2013-06-21,TW
2657,2013-06-21,FB
2658,2013-06-21,FB
2659,2013-06-21,PI
2660,2013-06-22,RE
2661,2013-06-22,FB
2662,2013-06-22,TW
2663,2013-06-22,FB
2664,2013-06-22,RE
2665,2013-06-22,TW
2666,2013-06-22,FB
2667,2013-06-22,TW
2668,2013-06-23,TW
2669,2013-06-23,FB
2670,2013-06-23,FB
2671,2013-06-23,FB
2672,2013-06-23,RE
2673,2013-06-23,TW
2674,2013-06-23,FB
2675,2013-06-23,RE
2676,2013-06-23,FB
2677,2013-06-23,TW
2678,2013-06-23,TW
2679,2013-06-23,FB
2680,2013-06-23,RE
2681,2013-06-23,TW
2682,2013-06-23,FB
2683,2013-06-23,FB
2684,2013-06-23,TW
2685,2013-06-24,RE
2686,2013-06-24,FB
2687,2013-06-24,RE
2688,2013-06-24,TW
2689,2013-06-24,FB
2690,2013-06-24,FB
2691,2013-06-24,FB
2692,2013-06-24,FB
2693,2013-06-24,FB
2694,2013-06-24,TW
2695,2013-06-24,TW
2696,2013-06-24,TW
2697,2013-06-24,RE
2698,2013-06-24,RE
2699,2013-06-24,TW
2700,2013-06-24,TW
2701,2013-06-24,RE
2702,2013-06-24,TW
2703,2013-06-24,RE
2704,2013-06-24,TW
2705,2013-06-24,FB
2706,2013-06-24,TW
2707,2013-06-24,RE
2708,2013-06-25,RE
2709,2013-06-25,TW
2710,2013-06-25,RE
2711,2013-06-25,FB
2712,2013-06-25,TW
2713,2013-06-25,TW
2714,2013-06-25,RE
2715,2013-06-25,FB
2716,2013-06-25,PI
2717,2013-06-25,FB
2718,2013-06-25,TW
2719,2013-06-25,RE
2720,2013-06-25,FB
2721,2013-06-25,FB
2722,2013-06-25,FB
2723,2013-06-25,PI
2724,2013-06-25,FB
2725,2013-06-25,FB
2726,2013-06-25,FB
2727,2013-06-25,FB
2728,2013-06-25,PI
2729,2013-06-25,PI
2730,2013-06-25,FB
2731,2013-06-25,FB
2732,2013-06-25,FB
2733,2013-06-25,FB
2734,2013-06-25,FB
2735,2013-06-25,PI
2736,2013-06-26,TW
2737,2013-06-26,FB
2738,2013-06-26,RE
2739,2013-06-26,FB
2740,2013-06-26,FB
2741,2013-06-26,FB
2742,2013-06-26,TW
2743,2013-06-26,PI
2744,2013-06-26,FB
2745,2013-06-26,FB
2746,2013-06-26,FB
2747,2013-06-26,TW
2748,2013-06-26,FB
2749,2013-06-26,TW
2750,2013-06-26,RE
2751,2013-06-26,PI
2752,2013-06-26,FB
2753,2013-06-26,PI
2754,2013-06-26,FB
2755,2013-06-26,PI
2756,2013-06-26,RE
2757,2013-06-26,TW
2758,2013-06-26,FB
2759,2013-06-27,PI
2760,2013-06-27,TW
2761,2013-06-27,FB
2762,2013-06-27,RE
2763,2013-06-27,TW
2764,2013-06-27,TW
2765,2013-06-27,FB
2766,2013-06-27,TW
2767,2013-06-27,FB
2768,2013-06-27,FB
2769,2013-06-27,TW
2770,2013-06-27,PI
2771,2013-06-27,TW
2772,2013-06-27,PI
2773,2013-06-27,FB
2774,2013-06-27,FB
2775,2013-06-27,FB
2776,2013-06-28,FB
2777,2013-06-28,PI
2778,2013-06-28,TW
2779,2013-06-28,TW
2780,2013-06-28,RE
2781,2013-06-28,TW
2782,2013-06-28,TW
2783,2013-06-28,TW
2784,2013-06-28,TW
2785,2013-06-28,RE
2786,2013-06-28,TW
2787,2013-06-28,FB
2788,2013-06-28,FB
2789,2013-06-28,TW
2790,2013-06-28,TW
2791,2013-06-28,FB
2792,2013-06-28,FB
2793,2013-06-28,TW
2794,2013-06-28,FB
2795,2013-06-28,TW
2796,2013-06-28,TW
2797,2013-06-28,FB
2798,2013-06-28,RE
2799,2013-06-29,FB
2800,2013-06-29,RE
2801,2013-06-29,TW
2802,2013-06-29,FB
2803,2013-06-29,FB
2804,2013-06-29,TW
2805,2013-06-29,FB
2806,2013-06-29,TW
2807,2013-06-29,TW
2808,2013-06-29,TW
2809,2013-06-29,FB
2810,2013-06-29,TW
2811,2013-06-29,TW
2812,2013-06-29,FB
2813,2013-06-29,TW
2814,2013-06-29,TW
2815,2013-06-29,TW
2816,2013-06-29,RE
2817,2013-06-29,TW
2818,2013-06-29,PI
2819,2013-06-29,FB
2820,2013-06-29,RE
2821,2013-06-29,RE
2822,2013-06-29,FB
2823,2013-06-29,TW
2824,2013-06-29,PI
2825,2013-06-29,RE
2826,2013-06-29,TW
2827,2013-06-29,PI
2828,2013-06-29,FB
2829,2013-06-30,RE
2830,2013-06-30,FB
2831,2013-06-30,PI
2832,2013-06-30,FB
2833,2013-06-30,RE
2834,2013-06-30,TW
2835,2013-06-30,TW
2836,2013-06-30,FB
2837,2013-06-30,FB
2838,2013-06-30,PI
2839,2013-06-30,FB
2840,2013-06-30,FB
2841,2013-06-30,RE
2842,2013-06-30,TW
2843,2013-06-30,TW
2844,2013-06-30,PI
2845,2013-06-30,FB
2846,2013-07-01,FB
2847,2013-07-01,TW
2848,2013-07-01,FB
2849,2013-07-01,FB
2850,2013-07-01,RE
2851,2013-07-01,TW
2852,2013-07-01,FB
2853,2013-07-01,FB
2854,2013-07-01,RE
2855,2013-07-01,FB
2856,2013-07-01,FB
2857,2013-07-01,TW
2858,2013-07-01,PI
2859,2013-07-01,FB
2860,2013-07-01,TW
2861,2013-07-01,FB
2862,2013-07-01,FB
2863,2013-07-01,RE
2864,2013-07-01,PI
2865,2013-07-01,TW
2866,2013-07-01,RE
2867,2013-07-01,TW
2868,2013-07-01,RE
2869,2013-07-01,RE
2870,2013-07-01,TW
2871,2013-07-01,FB
2872,2013-07-02,TW
2873,2013-07-02,PI
2874,2013-07-02,PI
2875,2013-07-02,RE
2876,2013-07-02,FB
2877,2013-07-02,RE
2878,2013-07-02,FB
2879,2013-07-02,FB
2880,2013-07-02,RE
2881,2013-07-02,TW
2882,2013-07-02,FB
2883,2013-07-02,FB
2884,2013-07-02,RE
2885,2013-07-02,FB
2886,2013-07-02,TW
2887,2013-07-02,PI
2888,2013-07-02,RE
2889,2013-07-02,TW
2890,2013-07-02,FB
2891,2013-07-02,TW
2892,2013-07-02,TW
2893,2013-07-02,FB
2894,2013-07-02,PI
2895,2013-07-02,TW
2896,2013-07-02,RE
2897,2013-07-02,FB
2898,2013-07-02,TW
2899,2013-07-03,FB
2900,2013-07-03,FB
2901,2013-07-03,RE
2902,2013-07-03,FB
2903,2013-07-03,TW
2904,2013-07-03,FB
2905,2013-07-03,TW
2906,2013-07-03,FB
2907,2013-07-03,RE
2908,2013-07-03,RE
2909,2013-07-03,TW
2910,2013-07-03,FB
2911,2013-07-03,TW
2912,2013-07-04,FB
2913,2013-07-04,PI
2914,2013-07-04,TW
2915,2013-07-04,TW
2916,2013-07-05,TW
2917,2013-07-05,FB
2918,2013-07-05,FB
2919,2013-07-05,FB
2920,2013-07-05,TW
2921,2013-07-07,RE
2922,2013-07-07,TW
2923,2013-07-07,FB
2924,2013-07-07,PI
2925,2013-07-07,TW
2926,2013-07-07,FB
2927,2013-07-07,RE
2928,2013-07-07,FB
2929,2013-07-07,FB
2930,2013-07-07,FB
2931,2013-07-07,FB
2932,2013-07-07,FB
2933,2013-07-07,FB
2934,2013-07-07,RE
2935,2013-07-07,TW
2936,2013-07-07,RE
2937,2013-07-07,PI
2938,2013-07-07,TW
2939,2013-07-07,TW
2940,2013-07-07,RE
2941,2013-07-07,RE
2942,2013-07-07,RE
2943,2013-07-08,FB
2944,2013-07-08,RE
2945,2013-07-08,FB
2946,2013-07-09,FB
2947,2013-07-09,FB
2948,2013-07-09,RE
2949,2013-07-09,FB
2950,2013-07-09,TW
2951,2013-07-10,TW
2952,2013-07-10,FB
2953,2013-07-10,FB
2954,2013-07-10,FB
2955,2013-07-10,PI
2956,2013-07-10,RE
2957,2013-07-10,TW
2958,2013-07-11,TW
2959,2013-07-11,RE
2960,2013-07-11,FB
2961,2013-07-11,TW
2962,2013-07-11,FB
2963,2013-07-11,TW
2964,2013-07-11,TW
2965,2013-07-11,TW
2966,2013-07-11,RE
2967,2013-07-11,RE
2968,2013-07-11,TW
2969,2013-07-11,RE
2970,2013-07-11,PI
2971,2013-07-11,FB
2972,2013-07-11,RE
2973,2013-07-11,TW
2974,2013-07-11,FB
2975,2013-07-11,RE
2976,2013-07-11,FB
2977,2013-07-11,RE
2978,2013-07-11,PI
2979,2013-07-11,TW
2980,2013-07-11,TW
2981,2013-07-12,FB
2982,2013-07-12,FB
2983,2013-07-12,FB
2984,2013-07-12,RE
2985,2013-07-12,FB
2986,2013-07-12,TW
2987,2013-07-12,TW
2988,2013-07-12,FB
2989,2013-07-12,PI
2990,2013-07-12,FB
2991,2013-07-12,TW
2992,2013-07-12,TW
2993,2013-07-12,TW
2994,2013-07-12,RE
2995,2013-07-12,FB
2996,2013-07-12,TW
2997,2013-07-12,RE
2998,2013-07-12,FB
2999,2013-07-12,TW
3000,2013-07-12,TW
3001,2013-07-12,FB
3002,2013-07-12,FB
3003,2013-07-12,FB
3004,2013-07-12,FB
3005,2013-07-12,FB
3006,2013-07-12,TW
3007,2013-07-12,TW
3008,2013-07-12,TW
3009,2013-07-12,TW
3010,2013-07-13,PI
3011,2013-07-13,FB
3012,2013-07-13,FB
3013,2013-07-13,TW
3014,2013-07-13,TW
3015,2013-07-13,FB
3016,2013-07-13,FB
3017,2013-07-13,TW
3018,2013-07-13,FB
3019,2013-07-13,TW
3020,2013-07-13,TW
3021,2013-07-14,FB
3022,2013-07-14,TW
3023,2013-07-14,TW
3024,2013-07-14,TW
3025,2013-07-14,FB
3026,2013-07-14,FB
3027,2013-07-14,FB
3028,2013-07-14,FB
3029,2013-07-14,FB
3030,2013-07-14,FB
3031,2013-07-14,FB
3032,2013-07-14,FB
3033,2013-07-14,FB
3034,2013-07-14,TW
3035,2013-07-14,TW
3036,2013-07-14,FB
3037,2013-07-14,TW
3038,2013-07-14,TW
3039,2013-07-14,FB
3040,2013-07-14,FB
3041,2013-07-14,PI
3042,2013-07-14,TW
3043,2013-07-14,RE
3044,2013-07-14,TW
3045,2013-07-14,TW
3046,2013-07-15,TW
3047,2013-07-15,FB
3048,2013-07-15,TW
3049,2013-07-15,TW
3050,2013-07-15,FB
3051,2013-07-15,TW
3052,2013-07-15,FB
3053,2013-07-15,RE
3054,2013-07-15,FB
3055,2013-07-15,TW
3056,2013-07-15,FB
3057,2013-07-15,PI
3058,2013-07-15,TW
3059,2013-07-15,RE
3060,2013-07-15,TW
3061,2013-07-15,TW
3062,2013-07-15,PI
3063,2013-07-15,FB
3064,2013-07-15,FB
3065,2013-07-15,FB
3066,2013-07-16,TW
3067,2013-07-16,RE
3068,2013-07-16,FB
3069,2013-07-16,RE
3070,2013-07-16,TW
3071,2013-07-16,FB
3072,2013-07-16,FB
3073,2013-07-16,TW
3074,2013-07-16,FB
3075,2013-07-16,FB
3076,2013-07-16,FB
3077,2013-07-16,FB
3078,2013-07-16,FB
3079,2013-07-16,TW
3080,2013-07-16,FB
3081,2013-07-16,RE
3082,2013-07-16,RE
3083,2013-07-16,PI
3084,2013-07-16,FB
3085,2013-07-16,PI
3086,2013-07-16,TW
3087,2013-07-16,TW
3088,2013-07-16,RE
3089,2013-07-16,FB
3090,2013-07-16,TW
3091,2013-07-16,FB
3092,2013-07-16,FB
3093,2013-07-17,FB
3094,2013-07-17,FB
3095,2013-07-17,RE
3096,2013-07-17,RE
3097,2013-07-17,FB
3098,2013-07-17,RE
3099,2013-07-17,TW
3100,2013-07-17,TW
3101,2013-07-17,FB
3102,2013-07-17,TW
3103,2013-07-17,TW
3104,2013-07-17,FB
3105,2013-07-17,TW
3106,2013-07-17,RE
3107,2013-07-17,TW
3108,2013-07-17,RE
3109,2013-07-17,FB
3110,2013-07-17,RE
3111,2013-07-17,FB
3112,2013-07-17,FB
3113,2013-07-17,FB
3114,2013-07-17,TW
3115,2013-07-17,FB
3116,2013-07-17,TW
3117,2013-07-17,FB
3118,2013-07-17,FB
3119,2013-07-18,FB
3120,2013-07-18,FB
3121,2013-07-18,TW
3122,2013-07-18,PI
3123,2013-07-18,RE
3124,2013-07-18,FB
3125,2013-07-18,RE
3126,2013-07-18,RE
3127,2013-07-18,TW
3128,2013-07-18,FB
3129,2013-07-18,PI
3130,2013-07-18,TW
3131,2013-07-18,FB
3132,2013-07-18,TW
3133,2013-07-18,FB
3134,2013-07-18,FB
3135,2013-07-18,PI
3136,2013-07-18,FB
3137,2013-07-18,FB
3138,2013-07-18,TW
3139,2013-07-18,TW
3140,2013-07-18,FB
3141,2013-07-18,RE
3142,2013-07-18,TW
3143,2013-07-18,FB
3144,2013-07-18,TW
3145,2013-07-18,FB
3146,2013-07-19,FB
3147,2013-07-19,FB
3148,2013-07-19,TW
3149,2013-07-19,TW
3150,2013-07-19,TW
3151,2013-07-19,TW
3152,2013-07-19,FB
3153,2013-07-19,FB
3154,2013-07-19,RE
3155,2013-07-19,TW
3156,2013-07-19,TW
3157,2013-07-19,FB
3158,2013-07-19,TW
3159,2013-07-19,FB
3160,2013-07-19,FB
3161,2013-07-19,RE
3162,2013-07-19,PI
3163,2013-07-19,TW
3164,2013-07-19,TW
3165,2013-07-20,PI
3166,2013-07-20,FB
3167,2013-07-20,TW
3168,2013-07-20,TW
3169,2013-07-20,TW
3170,2013-07-20,TW
3171,2013-07-20,FB
3172,2013-07-20,FB
3173,2013-07-20,TW
3174,2013-07-20,FB
3175,2013-07-20,FB
3176,2013-07-20,FB
3177,2013-07-20,FB
3178,2013-07-20,FB
3179,2013-07-20,TW
3180,2013-07-20,FB
3181,2013-07-20,FB
3182,2013-07-20,RE
3183,2013-07-20,FB
3184,2013-07-20,RE
3185,2013-07-21,RE
3186,2013-07-21,TW
3187,2013-07-21,RE
3188,2013-07-21,FB
3189,2013-07-21,PI
3190,2013-07-21,FB
3191,2013-07-21,FB
3192,2013-07-21,TW
3193,2013-07-21,FB
3194,2013-07-21,FB
3195,2013-07-21,FB
3196,2013-07-21,TW
3197,2013-07-21,TW
3198,2013-07-21,RE
3199,2013-07-21,FB
3200,2013-07-21,TW
3201,2013-07-21,TW
3202,2013-07-21,FB
3203,2013-07-21,PI
3204,2013-07-21,FB
3205,2013-07-21,PI
3206,2013-07-21,TW
3207,2013-07-21,FB
3208,2013-07-21,FB
3209,2013-07-21,RE
3210,2013-07-22,FB
3211,2013-07-22,PI
3212,2013-07-22,RE
3213,2013-07-22,RE
3214,2013-07-22,PI
3215,2013-07-22,TW
3216,2013-07-22,TW
3217,2013-07-22,RE
3218,2013-07-22,TW
3219,2013-07-22,FB
3220,2013-07-23,PI
3221,2013-07-24,FB
3222,2013-07-24,FB
3223,2013-07-24,PI
3224,2013-07-24,FB
3225,2013-07-24,PI
3226,2013-07-24,FB
3227,2013-07-24,TW
3228,2013-07-24,FB
3229,2013-07-24,TW
3230,2013-07-24,TW
3231,2013-07-24,FB
3232,2013-07-24,FB
3233,2013-07-24,FB
3234,2013-07-24,PI
3235,2013-07-25,RE
3236,2013-07-25,FB
3237,2013-07-25,FB
3238,2013-07-26,TW
3239,2013-07-26,TW
3240,2013-07-26,TW
3241,2013-07-26,PI
3242,2013-07-26,FB
3243,2013-07-26,FB
3244,2013-07-26,PI
3245,2013-07-26,FB
3246,2013-07-26,FB
3247,2013-07-26,TW
3248,2013-07-26,TW
3249,2013-07-26,FB
3250,2013-07-26,FB
3251,2013-07-26,PI
3252,2013-07-26,TW
3253,2013-07-26,FB
3254,2013-07-26,TW
3255,2013-07-26,RE
3256,2013-07-26,FB
3257,2013-07-26,TW
3258,2013-07-26,TW
3259,2013-07-26,FB
3260,2013-07-26,FB
3261,2013-07-26,FB
3262,2013-07-26,RE
3263,2013-07-26,TW
3264,2013-07-27,RE
3265,2013-07-27,TW
3266,2013-07-27,TW
3267,2013-07-27,FB
3268,2013-07-27,FB
3269,2013-07-27,FB
3270,2013-07-27,PI
3271,2013-07-27,TW
3272,2013-07-27,TW
3273,2013-07-27,RE
3274,2013-07-27,RE
3275,2013-07-27,FB
3276,2013-07-27,FB
3277,2013-07-27,RE
3278,2013-07-27,FB
3279,2013-07-27,TW
3280,2013-07-27,TW
3281,2013-07-27,FB
3282,2013-07-27,RE
3283,2013-07-27,FB
3284,2013-07-27,FB
3285,2013-07-27,TW
3286,2013-07-27,TW
3287,2013-07-27,FB
3288,2013-07-27,FB
3289,2013-07-28,FB
3290,2013-07-28,TW
3291,2013-07-28,FB
3292,2013-07-28,FB
3293,2013-07-28,TW
3294,2013-07-28,TW
3295,2013-07-28,TW
3296,2013-07-29,RE
3297,2013-07-29,TW
3298,2013-07-29,RE
3299,2013-07-30,FB
3300,2013-07-30,PI
3301,2013-07-30,TW
3302,2013-07-30,TW
3303,2013-07-30,PI
